orig_index,Spectra,gv_fraction,npv_fraction,soil_fraction
1171,SF_012,0.08974362,0.83333319,0.07692312
228,NF_085,0.00641026,0.03846151,0.95512825
205,NF_058,0.05769234,0.38461527,0.55769241
1570,CHC_ARGL06_20110909,0.24751399,0.75248599,0.00000000
1107,Resid091,0.00000000,0.47337300,0.52662700
570,QUE_T2.02.D,0.00000000,0.80299997,0.19700000
1490,CHC_ARGL03_20110807,0.81841099,0.18158901,0.00000000
88,Res002,0.99337751,0.00662252,0.00000000
1079,Resid060,0.05917157,0.02958578,0.91124260
1376,QUE_T3.51.A,0.00000000,0.02000000,0.98000002
81,Resop147,0.97041422,0.02958581,0.00000000
305,FSP_079,0.83333319,0.01923080,0.14743602
1365,QUE_T3.03.J,0.00000000,0.57999998,0.41999999
1548,CHI_CECU08_20110908,0.60597700,0.39402300,0.00000000
1275,SF_136,0.00000000,0.92948723,0.07051282
894,SSC_ARCA03_20120126,0.68177801,0.31822199,0.00000000
855,CHI_ADFA09_20110609,0.52245301,0.47754699,0.00000000
371,COP_20160125_2-20-E,0.32920399,0.67079598,0.00000000
1540,CHI_ADFA12_20110908,0.30817401,0.69182599,0.00000000
1381,QUE_T3.51.F,0.00000000,0.04000000,0.95999998
1475,sa_c_080,0.31074801,0.68925202,0.00000000
965,CHI_CECU01_20120225,0.64632601,0.35367399,0.00000000
1371,QUE_T3.04.F,0.00000000,0.44000000,0.56000000
1311,COP_20160418_5-50-W,0.33577701,0.66422302,0.00000000
769,SSC_SALE12_20110510,0.61930102,0.38069901,0.00000000
355,COP_20151212_5-40-W,0.08895737,0.91104269,0.00000000
1378,QUE_T3.51.C,0.00000000,0.02000000,0.98000002
1120,Resid106,0.01183430,0.40828386,0.57988185
58,Resop123,0.00000000,0.40236700,0.59763300
534,QUE_T1.12.H,0.00000000,0.37112576,0.62887418
1094,Resid075,0.00000000,0.11242600,0.88757402
1306,COP_20160418_5-0-E,0.25547600,0.74452400,0.00000000
95,Res009,0.20860900,0.27814600,0.51324499
246,FSP_015,0.10897412,0.73076975,0.16025618
1613,CHC_ADFA06_20111006,0.51187003,0.48813000,0.00000000
145,Res061,0.97019875,0.01324500,0.01655630
413,COP_20160310_5-20-E,0.42878500,0.57121497,0.00000000
250,FSP_019,0.00000000,0.92948723,0.07051282
1557,CHC_ADFA06_20110909,0.54102302,0.45897701,0.00000000
491,QUE_T1.08.E,0.00000000,0.25000000,0.75000000
726,SSI_SALE04_20110410,0.34598899,0.65401101,0.00000000
922,CHC_ADFA05_20120128,0.69639599,0.30360401,0.00000000
271,FSP_041,0.12179500,0.00000000,0.87820500
446,QUE_T1.03.J,0.00000000,0.60603940,0.39396060
651,ja_a_060,0.21098800,0.78901201,0.00000000
1502,CHC_CEME08_20110807,0.76109600,0.23890400,0.00000000
367,COP_20160112_5-40-W,0.13549800,0.86450201,0.00000000
1652,CHI_CECU05_20111007,0.46370000,0.53630000,0.00000000
1719,CHI_CECU07_20111216,0.58144498,0.41855499,0.00000000
765,SSC_SALE08_20110510,0.58911902,0.41088101,0.00000000
253,FSP_022,0.47435901,0.00000000,0.52564102
1527,SSC_BAPI10_20110907,0.65539098,0.34460899,0.00000000
1439,Plant2-9,1.00000000,0.00000000,0.00000000
464,QUE_T1.05.H,0.00000000,0.02300000,0.97700000
716,SSI_BAPI06_20110410,0.51579702,0.48420301,0.00000000
908,SSC_SALE10_20120126,0.62082797,0.37917200,0.00000000
265,FSP_035,0.07051279,0.03205130,0.89743590
599,QUE_T2.06.C,0.00000000,0.01500000,0.98500001
1424,QUE_T3.10.G,0.00000000,0.17000000,0.82999998
462,QUE_T1.05.F,0.00000000,0.00000000,1.00000000
614,QUE_T2.08.H,0.00000000,0.23484698,0.76515305
398,COP_20160220_2-50-E,0.54661298,0.45338699,0.00000000
32,Resop092,0.60946703,0.39053300,0.00000000
615,QUE_T2.08.I,0.00000000,0.22723182,0.77276814
597,QUE_T2.06.A,0.00000000,0.00800000,0.99199998
1384,QUE_T3.51.I,0.00000000,0.06000000,0.94000000
1086,Resid067,0.37869841,0.15976317,0.46153849
1255,SF_104,0.12179500,0.16666700,0.71153802
1440,Plant2-11,1.00000000,0.00000000,0.00000000
86,Resop164,0.05325441,0.89940822,0.04733732
1210,SF_057,0.32692313,0.58333319,0.08974363
252,FSP_021,0.60256398,0.00000000,0.39743599
796,CHC_ADFA04_20110521,0.59158701,0.40841299,0.00000000
1313,COP_20160501_2-10-W,0.24766301,0.75233698,0.00000000
315,FSP_089,0.37179491,0.00641026,0.62179488
389,COP_20160209_5-20-E,0.38630900,0.61369097,0.00000000
1658,CHI_CECU11_20111007,0.62406600,0.37593400,0.00000000
1009,SSC_ARCA11_20120228,0.48988801,0.51011199,0.00000000
1341,QUE_T3.01.F,0.00000000,0.88999999,0.11000000
1704,CHI_ADFA02_20111216,0.57786202,0.42213801,0.00000000
696,SSC_BAPI02_20110406,0.82101297,0.17898700,0.00000000
388,COP_20160209_5-10-E,0.37769800,0.62230200,0.00000000
983,CHC_ADFA11_20120226,0.51231098,0.48768899,0.00000000
1112,Resid096,0.01775151,0.42011824,0.56213027
1249,SF_098,0.26282078,0.64102548,0.09615372
34,Resop094,0.06508882,0.17751504,0.75739616
1631,CHC_CEME02_20111006,0.33036500,0.66963500,0.00000000
882,SSC_BAPI02_20120113,0.52178401,0.47821599,0.00000000
310,FSP_084,0.00000000,0.01282051,0.98717952
911,SSI_BAPI01_20120127,0.73455101,0.26544899,0.00000000
1679,SSI_BAPI08_20111108,0.74221498,0.25778499,0.00000000
584,QUE_T2.03.H,0.00000000,0.59820092,0.40179911
875,SSC_BAPI07_20110615,0.85414797,0.14585200,0.00000000
1111,Resid095,0.00000000,0.50295901,0.49704099
1664,SSC_BAPI05_20111107,0.47365800,0.52634197,0.00000000
1693,CHI_CECU02_20111117,0.31732199,0.68267798,0.00000000
1241,SF_090,0.12820497,0.08333328,0.78846180
576,QUE_T2.02.J,0.00000000,0.70485240,0.29514754
52,Resop117,0.25443801,0.55029601,0.19526599
186,NF_034,0.15384600,0.20512800,0.64102602
1073,Resid052,0.00000000,0.05917162,0.94082838
656,ja_b_060,0.20298500,0.79701501,0.00000000
1560,CHC_ADFA09_20110909,0.33917499,0.66082501,0.00000000
352,COP_20151212_5-10-E,0.07561291,0.92438710,0.00000000
1568,CHC_ARGL03_20110909,0.76663601,0.23336400,0.00000000
122,Res036,0.02649010,0.06291390,0.91059601
1165,SF_006,0.91666675,0.08333328,0.00000000
1554,CHC_ADFA03_20110909,0.35296601,0.64703399,0.00000000
1065,Resid044,0.00000000,0.38461500,0.61538500
643,ja_ex_020,0.19578500,0.80421501,0.00000000
860,CHI_CECU04_20110609,0.51083302,0.48916700,0.00000000
1698,CHI_CECU07_20111117,0.40450200,0.59549803,0.00000000
477,QUE_T1.07.A,0.00000000,0.28021592,0.71978408
1101,Resid085,0.00000000,0.21893500,0.78106499
101,Res015,0.01986760,0.06953640,0.91059601
767,SSC_SALE10_20110510,0.43566999,0.56432998,0.00000000
125,Res039,0.23178796,0.03973510,0.72847694
1525,SSC_BAPI08_20110907,0.84458399,0.15541600,0.00000000
1017,SSI_BAPI07_20120302,0.66916001,0.33083999,0.00000000
607,QUE_T2.08.A,0.00000000,0.09845078,0.90154928
560,QUE_T2.01.D,0.00000000,0.78006595,0.21993400
742,SSI_BAPI12_20110507,0.79123902,0.20876101,0.00000000
1587,SSI_BAPI05_20110927,0.78190702,0.21809299,0.00000000
1103,Resid087,0.01183431,0.37869826,0.60946745
720,SSI_BAPI10_20110410,0.48888400,0.51111603,0.00000000
479,QUE_T1.07.C,0.00000000,0.41682506,0.58317494
846,SSI_SALE12_20110608,0.22562800,0.77437198,0.00000000
31,Resop091,0.74556202,0.21893500,0.03550300
57,Resop122,0.00000000,0.62130201,0.37869799
1102,Resid086,0.03550300,0.20710100,0.75739598
2,Resop060,0.03550300,0.63313603,0.33136103
1401,QUE_T3.08.D,0.00000000,0.13000000,0.87000000
893,SSC_ARCA02_20120126,0.65304399,0.34695601,0.00000000
1194,SF_035,0.87179500,0.12820500,0.00000000
789,CHI_CECU09_20110519,0.58927500,0.41072500,0.00000000
1645,CHI_ADFA08_20111007,0.30464801,0.69535202,0.00000000
561,QUE_T2.01.E,0.00000000,0.80299997,0.19700000
128,Res042,0.20198704,0.03642381,0.76158917
1062,Resid041,0.00000000,0.44970399,0.55029601
1114,Resid098,0.02958580,0.04142010,0.92899412
1717,CHI_CECU03_20111216,0.49306899,0.50693101,0.00000000
292,FSP_065,0.92307687,0.00000000,0.07692309
306,FSP_080,0.05128209,0.69230795,0.25640997
1682,SSI_BAPI11_20111108,0.59250802,0.40749201,0.00000000
1195,SF_036,0.75641000,0.24359000,0.00000000
753,SSC_ARCA08_20110510,0.51846302,0.48153701,0.00000000
918,SSI_BAPI11_20120127,0.59721500,0.40278500,0.00000000
238,FSP_007,0.00000000,0.92948723,0.07051282
390,COP_20160209_5-30-E,0.33054900,0.66945100,0.00000000
702,SSC_BAPI08_20110406,0.54825801,0.45174199,0.00000000
1304,COP_20160418_2-40-W,0.41645700,0.58354300,0.00000000
708,SSI_ARCA02_20110410,0.30396801,0.69603199,0.00000000
1185,SF_026,0.25000006,0.65384614,0.09615382
559,QUE_T2.01.C,0.00000000,0.78797877,0.21202120
1687,CHI_ADFA01_20111117,0.22709100,0.77290899,0.00000000
781,CHI_CECU01_20110519,0.53711998,0.46287999,0.00000000
1331,COP_20160526_5-10-E,0.01646461,0.98353541,0.00000000
204,NF_057,0.05769234,0.38461527,0.55769241
300,FSP_073,0.88461530,0.02564101,0.08974363
715,SSI_BAPI05_20110410,0.55013102,0.44986901,0.00000000
141,Res055,0.00993378,0.93708611,0.05298011
137,Res051,0.02317880,0.71523213,0.26158905
821,SSC_SALE07_20110606,0.38313001,0.61686999,0.00000000
1174,SF_015,0.12820497,0.83974379,0.03205129
193,NF_042,0.91025639,0.08333334,0.00641026
690,SSC_SALE07_20110405,0.47700199,0.52299798,0.00000000
598,QUE_T2.06.B,0.00000000,0.00000000,1.00000000
898,SSC_ARCA09_20120126,0.53882700,0.46117300,0.00000000
1244,SF_093,0.17948699,0.05128209,0.76923090
760,SSC_SALE03_20110510,0.50570297,0.49429700,0.00000000
335,FSP_109,0.84615380,0.08974358,0.06410258
1472,sa_c_020,0.17273401,0.82726598,0.00000000
657,ja_b_080,0.09164763,0.90835232,0.00000000
261,FSP_030,0.96153849,0.03846152,0.00000000
1380,QUE_T3.51.E,0.00000000,0.03000000,0.97000003
731,SSI_BAPI01_20110507,0.80884498,0.19115500,0.00000000
1320,COP_20160501_5-20-E,0.06961463,0.93038541,0.00000000
42,Resop102,0.00000000,0.10650900,0.89349103
1117,Resid101,0.00000000,0.44970399,0.55029601
484,QUE_T1.07.H,0.00000000,0.26514694,0.73485303
641,Plant7-9,1.00000000,0.00000000,0.00000000
1354,QUE_T3.02.I,0.00000000,0.94999999,0.05000000
140,Res054,0.00000000,0.90066230,0.09933773
408,COP_20160310_2-30-E,0.55276197,0.44723800,0.00000000
721,SSI_BAPI11_20110410,0.47579601,0.52420402,0.00000000
594,QUE_T2.04.H,0.00000000,0.61384553,0.38615444
1128,OPE3_007,0.03846148,0.76282066,0.19871791
402,COP_20160220_5-30-E,0.37559101,0.62440902,0.00000000
1665,SSC_BAPI06_20111107,0.46740299,0.53259701,0.00000000
1010,SSC_ARCA12_20120228,0.61667401,0.38332599,0.00000000
655,ja_b_040,0.13446900,0.86553103,0.00000000
745,SSI_SALE01_20110509,0.57641900,0.42358100,0.00000000
490,QUE_T1.08.D,0.00000000,0.21207879,0.78792119
654,ja_b_020,0.17665701,0.82334298,0.00000000
1713,CHI_ADFA11_20111216,0.64425099,0.35574901,0.00000000
1300,COP_20160405_5-30-E,0.46521199,0.53478801,0.00000000
1060,Resid039,0.00000000,0.77514797,0.22485200
1499,CHC_CEME03_20110807,0.48255399,0.51744598,0.00000000
662,ja_c_060,0.05830029,0.94169974,0.00000000
248,FSP_017,0.03205130,0.89743590,0.07051279
681,SSC_ARCA09_20110405,0.23185900,0.76814097,0.00000000
1,Resop059,0.02958581,0.66272217,0.30769205
1057,Resid036,0.00000000,0.78698200,0.21301800
1551,CHI_CECU11_20110908,0.47534600,0.52465397,0.00000000
1458,pr_b_080,0.42291000,0.57709002,0.00000000
1696,CHI_CECU05_20111117,0.49391401,0.50608599,0.00000000
240,FSP_009,0.00000000,0.71794897,0.28205100
1473,sa_c_040,0.13354000,0.86646003,0.00000000
1534,CHI_ADFA05_20110908,0.32448700,0.67551303,0.00000000
1577,CHC_CEME04_20110909,0.72426403,0.27573600,0.00000000
233,NF_090,0.00000000,0.00641026,0.99358976
973,CHI_CECU11_20120225,0.63608903,0.36391100,0.00000000
758,SSC_SALE01_20110510,0.43746999,0.56252998,0.00000000
800,CHC_ADFA08_20110521,0.44141299,0.55858701,0.00000000
925,CHC_ADFA11_20120128,0.51928598,0.48071399,0.00000000
798,CHC_ADFA06_20110521,0.52358800,0.47641200,0.00000000
1518,SSC_BAPI01_20110907,0.60611898,0.39388099,0.00000000
558,QUE_T2.01.B,0.00000000,0.83305013,0.16694993
1002,SSC_ARCA01_20120228,0.67505902,0.32494101,0.00000000
1199,SF_040,0.01923080,0.87820524,0.10256402
8,Resop067,0.02366861,0.31360912,0.66272229
1404,QUE_T3.08.G,0.00000000,0.15000001,0.85000002
1409,QUE_T3.09.B,0.00000000,0.36000001,0.63999999
837,SSI_BAPI01_20110608,0.82776600,0.17223400,0.00000000
1152,OPE3_036,0.03205132,0.38461527,0.58333343
1143,OPE3_022,0.06410262,0.15384606,0.78205132
267,FSP_037,0.16025600,0.02564100,0.81410301
1670,SSC_BAPI11_20111107,0.58216298,0.41783699,0.00000000
1277,SF_138,0.01923080,0.89743590,0.08333329
383,COP_20160209_2-20-E,0.39779001,0.60220999,0.00000000
1715,CHI_CECU01_20111216,0.45376301,0.54623699,0.00000000
333,FSP_107,0.01923080,0.90384614,0.07692311
1034,Resid011,0.00000000,0.45562100,0.54437900
994,CHC_CEME02_20120226,0.49938801,0.50061202,0.00000000
226,NF_083,0.00000000,0.00000000,1.00000000
1615,CHC_ADFA09_20111006,0.38176000,0.61824000,0.00000000
619,QUE_T2.09.I,0.00000000,0.40905908,0.59094089
1450,pr_a_000,0.23705500,0.76294500,0.00000000
1486,CHC_ADFA12_20110807,0.50617403,0.49382600,0.00000000
591,QUE_T2.04.E,0.00000000,0.44999999,0.55000001
160,NF_007,0.40384600,0.46794900,0.12820500
1319,COP_20160501_5-10-E,0.06402163,0.93597841,0.00000000
897,SSC_ARCA08_20120126,0.55618697,0.44381300,0.00000000
418,QUE_T1.01.B,0.00000000,0.95497745,0.04502251
1028,Resid005,0.11834312,0.72189373,0.15976316
625,QUE_T2.10.E,0.00000000,0.14391440,0.85608566
900,SSC_ARCA12_20120126,0.64201897,0.35798100,0.00000000
901,SSC_SALE02_20120126,0.72836697,0.27163300,0.00000000
1295,COP_20160405_2-40-W,0.45657000,0.54342997,0.00000000
784,CHI_CECU04_20110519,0.49982101,0.50017899,0.00000000
1621,CHC_ARGL01_20111006,0.62703902,0.37296101,0.00000000
117,Res031,1.00000000,0.00000000,0.00000000
465,QUE_T1.05.I,0.00000000,0.00000000,1.00000000
675,ar_a_080,0.10972000,0.89028001,0.00000000
1429,QUE_T3.71.B,0.00000000,0.44999999,0.55000001
12,Resop071,0.00591716,0.04142009,0.95266277
175,NF_023,0.16666700,0.27564099,0.55769199
1521,SSC_BAPI04_20110907,0.54871798,0.45128199,0.00000000
525,QUE_T1.11.I,0.00000000,0.47715688,0.52284318
53,Resop118,0.07100591,0.32544404,0.60355008
1015,SSI_BAPI05_20120302,0.56104702,0.43895301,0.00000000
11,Resop070,0.00000000,0.07100591,0.92899412
1626,CHC_ARGL06_20111006,0.33410701,0.66589302,0.00000000
1256,SF_105,0.01923080,0.08333329,0.89743590
1042,Resid019,0.14792900,0.36094701,0.49112400
960,CHI_ADFA08_20120225,0.57270801,0.42729199,0.00000000
1595,SSI_SALE03_20110927,0.13648400,0.86351597,0.00000000
448,QUE_T1.04.B,0.00000000,0.59820092,0.40179911
63,Resop128,0.23668623,0.34911233,0.41420138
1330,COP_20160526_5-0-E,0.01408470,0.98591530,0.00000000
602,QUE_T2.06.F,0.00000000,0.00000000,1.00000000
290,FSP_063,0.79487216,0.04487181,0.16025604
1694,CHI_CECU03_20111117,0.36511600,0.63488400,0.00000000
1373,QUE_T3.04.H,0.00000000,0.56999999,0.43000001
969,CHI_CECU07_20120225,0.67502600,0.32497400,0.00000000
1386,QUE_T3.06.A,0.00000000,0.01000000,0.99000001
1253,SF_102,0.23717923,0.62820566,0.13461514
688,SSC_SALE05_20110405,0.57086498,0.42913499,0.00000000
880,SSC_BAPI12_20110615,0.88522398,0.11477600,0.00000000
1312,COP_20160501_2-0-W,0.10881300,0.89118701,0.00000000
116,Res030,0.87748301,0.00000000,0.12251700
1029,Resid006,0.11242600,0.34319499,0.54437900
429,QUE_T1.02.C,0.00000000,0.85601443,0.14398560
9,Resop068,0.02366861,0.25443810,0.72189325
496,QUE_T1.08.J,0.00000000,0.18183635,0.81816363
342,FSP_116,0.42307675,0.06410256,0.51282072
64,Resop129,0.00591716,0.27810696,0.71597594
1232,SF_081,0.22435901,0.57692301,0.19871800
1419,QUE_T3.10.B,0.00000000,0.17000000,0.82999998
1605,SSC_BAPI09_20110930,0.51278698,0.48721299,0.00000000
739,SSI_BAPI09_20110507,0.58787698,0.41212299,0.00000000
45,Resop105,0.50295889,0.04733729,0.44970387
671,ns_b_060,0.22665600,0.77334398,0.00000000
1308,COP_20160418_5-20-E,0.22490899,0.77509099,0.00000000
1691,CHI_ADFA07_20111117,0.21003801,0.78996199,0.00000000
735,SSI_BAPI05_20110507,0.81315202,0.18684800,0.00000000
841,SSI_BAPI05_20110608,0.91051376,0.08948628,0.00000000
241,FSP_010,0.01923080,0.75641018,0.22435907
1053,Resid032,0.00000000,0.93491119,0.06508882
1558,CHC_ADFA07_20110909,0.34530401,0.65469599,0.00000000
520,QUE_T1.11.D,0.00000000,0.26514694,0.73485303
507,QUE_T1.10.A,0.00000000,0.21207879,0.78792119
165,NF_013,0.17307700,0.69230801,0.13461500
1296,COP_20160405_2-50-E,0.62889397,0.37110600,0.00000000
551,QUE_T1.14.E,0.00000000,0.31813636,0.68186361
1721,CHI_CECU09_20111216,0.40529299,0.59470701,0.00000000
1538,CHI_ADFA10_20110908,0.32164600,0.67835402,0.00000000
1278,SF_139,0.00000000,0.96153849,0.03846152
1553,CHC_ADFA02_20110909,0.39111400,0.60888600,0.00000000
1435,QUE_T3.71.H,0.00000000,0.40000001,0.60000002
754,SSC_ARCA09_20110510,0.43685701,0.56314301,0.00000000
1221,SF_068,0.08333327,0.14102596,0.77564073
1245,SF_094,0.07051278,0.08974357,0.83974367
1646,CHI_ADFA09_20111007,0.38216799,0.61783201,0.00000000
1228,SF_075,0.16025612,0.78205156,0.05769234
889,SSC_BAPI09_20120113,0.55331999,0.44668001,0.00000000
587,QUE_T2.04.A,0.00000000,0.61384553,0.38615444
862,CHI_CECU06_20110609,0.71507001,0.28492999,0.00000000
1038,Resid015,0.00000000,0.28402400,0.71597600
879,SSC_BAPI11_20110615,0.80939698,0.19060300,0.00000000
953,SSC_BAPI11_20120223,0.70073903,0.29926100,0.00000000
1239,SF_088,0.08974364,0.10897405,0.80128235
1641,CHI_ADFA04_20111007,0.47878200,0.52121800,0.00000000
1618,CHC_ADFA12_20111006,0.53503197,0.46496800,0.00000000
993,CHC_CEME01_20120226,0.61142600,0.38857400,0.00000000
1350,QUE_T3.02.E,0.00000000,0.64999998,0.34999999
528,QUE_T1.12.B,0.00000000,0.24230307,0.75769687
1323,COP_20160501_5-50-W,0.05512128,0.94487876,0.00000000
476,QUE_T1.06.J,0.00000000,0.01500000,0.98500001
499,QUE_T1.09.C,0.00000000,0.34093410,0.65906590
1033,Resid010,0.09467464,0.30177513,0.60355026
1066,Resid045,0.00000000,0.48520699,0.51479298
43,Resop103,0.00000000,0.08284019,0.91715986
568,QUE_T2.02.B,0.00000000,0.90900910,0.09099090
1119,Resid103,0.01775151,0.71005934,0.27218911
661,ja_c_040,0.06197072,0.93802929,0.00000000
99,Res013,0.17880803,0.00993378,0.81125814
1282,COP_20160316_2-30-E,0.55990398,0.44009599,0.00000000
444,QUE_T1.03.H,0.00000000,0.53795379,0.46204624
600,QUE_T2.06.D,0.00000000,0.00800000,0.99199998
809,SSC_ARCA06_20110606,0.30165601,0.69834399,0.00000000
646,ja_ex_080,0.27730900,0.72269100,0.00000000
366,COP_20160112_5-30-E,0.10937600,0.89062399,0.00000000
218,NF_073,0.03846151,0.90384620,0.05769231
665,ns_a_040,0.36555099,0.63444901,0.00000000
1367,QUE_T3.04.B,0.00000000,0.55000001,0.44999999
302,FSP_076,0.76923102,0.02564100,0.20512800
1126,OPE3_005,0.01923080,0.57051313,0.41025609
254,FSP_023,0.63461500,0.00000000,0.36538500
581,QUE_T2.03.E,0.00000000,0.57591522,0.42408481
930,CHC_ARGL04_20120128,0.72077900,0.27922100,0.00000000
972,CHI_CECU10_20120225,0.67237598,0.32762399,0.00000000
762,SSC_SALE05_20110510,0.57314098,0.42685899,0.00000000
695,SSC_BAPI01_20110406,0.82339102,0.17660899,0.00000000
157,NF_004,0.12820500,0.28846201,0.58333302
601,QUE_T2.06.E,0.00000000,0.00000000,1.00000000
1345,QUE_T3.01.J,0.00000000,0.93000001,0.07000000
613,QUE_T2.08.G,0.00000000,0.21531385,0.78468609
1622,CHC_ARGL02_20111006,0.50442898,0.49557099,0.00000000
1710,CHI_ADFA08_20111216,0.69838202,0.30161801,0.00000000
1007,SSC_ARCA08_20120228,0.56160402,0.43839601,0.00000000
198,NF_051,0.03846148,0.76282066,0.19871791
1099,Resid081,0.00000000,0.26627201,0.73372799
1177,SF_018,0.29487193,0.69871783,0.00641026
1420,QUE_T3.10.C,0.00000000,0.27000001,0.73000002
328,FSP_102,0.00641026,0.54487187,0.44871789
358,COP_20160112_2-10-W,0.10815500,0.89184499,0.00000000
1237,SF_086,0.22435901,0.63461500,0.14102601
399,COP_20160220_5-0-E,0.29287401,0.70712602,0.00000000
553,QUE_T1.14.G,0.00000000,0.32586518,0.67413485
912,SSI_BAPI03_20120127,0.64665800,0.35334200,0.00000000
296,FSP_069,0.73076952,0.21153815,0.05769234
1333,COP_20160526_5-30-E,0.01702049,0.98297954,0.00000000
1443,Plant4-10,1.00000000,0.00000000,0.00000000
679,SSC_ARCA04_20110405,0.24063700,0.75936300,0.00000000
1426,QUE_T3.10.I,0.00000000,0.20000000,0.80000001
1559,CHC_ADFA08_20110909,0.24374799,0.75625199,0.00000000
214,NF_067,0.05128209,0.00000000,0.94871789
709,SSI_ARCA03_20110410,0.29688001,0.70311999,0.00000000
935,CHC_CEME01_20120128,0.51712900,0.48287100,0.00000000
1496,CHC_ARGL09_20110807,0.60259801,0.39740199,0.00000000
375,COP_20160125_5-0-E,0.21855600,0.78144401,0.00000000
1023,SSI_SALE03_20120302,0.62983900,0.37016100,0.00000000
1279,COP_20160316_2-0-W,0.47542900,0.52457100,0.00000000
1655,CHI_CECU08_20111007,0.76625198,0.23374800,0.00000000
531,QUE_T1.12.E,0.00000000,0.33320007,0.66680002
100,Res014,0.34768212,0.04635761,0.60596025
982,CHC_ADFA10_20120226,0.49825400,0.50174600,0.00000000
124,Res038,0.01324500,0.03311261,0.95364237
171,NF_019,0.18589717,0.65384662,0.16025615
706,SSC_BAPI12_20110406,0.69346201,0.30653799,0.00000000
1217,SF_064,0.16025615,0.12820512,0.71153867
756,SSC_ARCA11_20110510,0.38307700,0.61692297,0.00000000
1677,SSI_BAPI06_20111108,0.40093899,0.59906101,0.00000000
949,SSC_BAPI06_20120223,0.70107502,0.29892501,0.00000000
1349,QUE_T3.02.D,0.00000000,0.79000002,0.20999999
1338,QUE_T3.01.C,0.00000000,0.94999999,0.05000000
291,FSP_064,0.89102560,0.03205128,0.07692306
1569,CHC_ARGL05_20110909,0.49918699,0.50081301,0.00000000
711,SSI_BAPI01_20110410,0.54104000,0.45896000,0.00000000
823,SSC_SALE09_20110606,0.43495500,0.56504500,0.00000000
1189,SF_030,0.85256380,0.14102598,0.00641026
1632,CHC_CEME03_20111006,0.35769099,0.64230901,0.00000000
1495,CHC_ARGL08_20110807,0.48696700,0.51303297,0.00000000
932,CHC_ARGL06_20120128,0.46099600,0.53900403,0.00000000
573,QUE_T2.02.G,0.00000000,0.65403461,0.34596539
981,CHC_ADFA09_20120226,0.58858901,0.41141099,0.00000000
382,COP_20160209_2-10-W,0.29224399,0.70775598,0.00000000
1563,CHC_ADFA12_20110909,0.45212999,0.54786998,0.00000000
70,Resop135,0.00000000,0.91124260,0.08875736
432,QUE_T1.02.F,0.00000000,0.74210316,0.25789684
1398,QUE_T3.08.A,0.00000000,0.20000000,0.80000001
714,SSI_BAPI04_20110410,0.70882499,0.29117501,0.00000000
72,Resop138,0.00000000,0.97041422,0.02958581
858,CHI_CECU02_20110609,0.43870300,0.56129700,0.00000000
1240,SF_089,0.10256400,0.11538500,0.78205103
33,Resop093,0.02366859,0.94674563,0.02958579
299,FSP_072,0.94871789,0.00000000,0.05128209
1432,QUE_T3.71.E,0.00000000,0.44999999,0.55000001
1176,SF_017,0.14102593,0.84615356,0.01282049
1161,OPE3_045,0.60897398,0.17307700,0.21794900
1093,Resid074,0.00000000,0.02366861,0.97633141
747,SSI_SALE08_20110509,0.70042801,0.29957199,0.00000000
839,SSI_BAPI03_20110608,0.90704697,0.09295300,0.00000000
258,FSP_027,0.29487199,0.00000000,0.70512801
442,QUE_T1.03.F,0.00000000,0.44700000,0.55299997
1226,SF_073,0.19230790,0.76923066,0.03846148
997,CHC_CEME06_20120226,0.66098601,0.33901399,0.00000000
1068,Resid047,0.00000000,0.76331401,0.23668601
667,ns_a_080,0.22515801,0.77484202,0.00000000
22,Resop082,0.15384600,0.36094701,0.48520699
1158,OPE3_042,0.45512816,0.06410262,0.48076919
1572,CHC_ARGL08_20110909,0.56360459,0.43639544,0.00000000
1197,SF_038,0.05769231,0.85256410,0.08974361
1358,QUE_T3.03.C,0.00000000,0.52999997,0.47000000
244,FSP_013,0.00000000,0.96794873,0.03205129
1515,SSI_BAPI11_20110830,0.80852401,0.19147600,0.00000000
433,QUE_T1.02.G,0.00000000,0.78797877,0.21202120
474,QUE_T1.06.H,0.00000000,0.01500000,0.98500001
1271,SF_125,0.00641027,0.88461572,0.10897408
1604,SSC_BAPI08_20110930,0.45135757,0.54864246,0.00000000
1135,OPE3_014,0.07051282,0.46794912,0.46153811
564,QUE_T2.01.H,0.00000000,0.79510248,0.20489755
161,NF_009,0.07051282,0.68589717,0.24359006
813,SSC_ARCA11_20110606,0.37842500,0.62157500,0.00000000
1657,CHI_CECU10_20111007,0.39581999,0.60417998,0.00000000
1528,SSC_BAPI11_20110907,0.72688198,0.27311799,0.00000000
871,SSC_BAPI03_20110615,0.76753002,0.23247001,0.00000000
505,QUE_T1.09.I,0.00000000,0.37112576,0.62887418
895,SSC_ARCA04_20120126,0.57998902,0.42001101,0.00000000
751,SSC_ARCA04_20110510,0.46903801,0.53096199,0.00000000
996,CHC_CEME04_20120226,0.65760797,0.34239200,0.00000000
55,Resop120,0.13609500,0.56212997,0.30177501
1192,SF_033,0.83974397,0.16025600,0.00000000
1145,OPE3_024,0.08333336,0.20512815,0.71153855
517,QUE_T1.11.A,0.00000000,0.38624549,0.61375445
337,FSP_111,0.31410271,0.14102587,0.54487145
